time,msenconds,signal,signal_copy
00:04:25.029898,89.126,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:25.130175,89.226,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:25.230627,89.326,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:25.330502,89.426,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:25.429235,89.525,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:25.530909,89.627,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:25.630784,89.727,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:25.732388,89.828,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:25.831606,89.927,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:25.932865,90.029,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:26.032362,90.128,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:26.132146,90.228,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:26.232624,90.328,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:26.332165,90.428,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:26.432291,90.528,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:26.532477,90.628,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:26.633226,90.729,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:26.735151,90.831,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:26.835260,90.931,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:26.931342,91.027,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:27.034862,91.131,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:27.134301,91.230,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:27.233785,91.330,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:27.334742,91.431,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:27.435189,91.531,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:27.534413,91.630,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:27.635436,91.731,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:27.735539,91.831,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:27.836302,91.932,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:27.934721,92.031,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:28.035629,92.131,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:28.136501,92.232,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:28.236835,92.333,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:28.336380,92.432,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:28.436212,92.532,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:28.538340,92.634,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:28.637112,92.733,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:28.737379,92.833,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:28.837118,92.933,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:28.937461,93.033,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:29.039272,93.135,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:29.137713,93.234,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:29.238970,93.335,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:29.338994,93.435,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:29.439773,93.536,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:29.538555,93.634,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:29.639264,93.735,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:29.739205,93.835,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:29.839795,93.936,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:29.941204,94.037,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:30.039934,94.136,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:30.140727,94.237,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:30.240218,94.336,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:30.341091,94.437,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:30.438518,94.534,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:30.541072,94.637,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:30.641241,94.737,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:30.741990,94.838,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:30.841320,94.937,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:30.941218,95.037,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:31.042065,95.138,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:31.141409,95.237,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:31.242160,95.338,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:31.342213,95.438,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:31.443840,95.540,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:31.542875,95.639,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:31.643968,95.740,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:31.743050,95.839,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:31.843682,95.940,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:31.943711,96.040,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:32.043574,96.139,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:32.143390,96.239,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:32.244744,96.341,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:32.344459,96.440,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:32.443886,96.540,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:32.544576,96.640,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:32.645764,96.742,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:32.746095,96.842,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:32.845310,96.941,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:32.945216,97.041,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:33.045678,97.142,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:33.145734,97.242,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:33.247538,97.343,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:33.348034,97.444,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:33.447219,97.543,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:33.546725,97.643,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:33.646117,97.742,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:33.746800,97.843,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:33.847356,97.943,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:33.948537,98.044,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:34.046968,98.143,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:34.148413,98.244,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:34.247785,98.344,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:34.348607,98.444,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:34.449637,98.545,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:34.549127,98.645,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:34.649558,98.745,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:34.749551,98.845,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:34.849809,98.946,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:34.949574,99.045,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:35.050119,99.146,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:35.151486,99.247,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:35.251318,99.347,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:35.351165,99.447,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:35.448310,99.544,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:35.550853,99.647,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:35.651008,99.747,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:35.752055,99.848,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:35.850557,99.946,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:35.952302,100.048,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:36.051244,100.147,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:36.151224,100.247,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:36.253099,100.349,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:36.352279,100.448,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:36.452119,100.548,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:36.552685,100.649,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:36.653761,100.750,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:36.752978,100.849,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:36.853952,100.950,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:36.952832,101.049,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:37.054487,101.150,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:37.154122,101.250,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:37.254034,101.350,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:37.355282,101.451,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:37.454517,101.550,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:37.555624,101.651,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:37.654591,101.750,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:37.754953,101.851,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:37.855207,101.951,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:37.955724,102.052,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:38.055972,102.152,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:38.155865,102.252,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:38.256107,102.352,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:38.357480,102.453,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:38.456463,102.552,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:38.556530,102.652,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:38.657355,102.753,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:38.758051,102.854,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:38.857592,102.953,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:38.957806,103.054,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:39.057744,103.154,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:39.157463,103.253,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:39.258358,103.354,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:39.362764,103.459,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:39.458098,103.554,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:39.558767,103.655,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:39.658290,103.754,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:39.759626,103.855,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:39.859182,103.955,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:39.959385,104.055,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:40.060368,104.156,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:40.159366,104.255,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:40.260527,104.356,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:40.361106,104.457,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:40.458669,104.555,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:40.560555,104.656,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:40.660224,104.756,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
